STD_DT,NUM,MELT_TEMP,MOTORSPEED,MELT_WEIGHT,INSP,TAG
3/4/2020 5:51,3519,488,127,28,3.19,NG
3/4/2020 5:52,3520,503,140,27,3.19,OK
3/4/2020 5:52,3521,430,87,26,3.19,NG
3/4/2020 5:52,3522,488,145,25,3.19,OK
3/4/2020 5:52,3523,397,210,24,3.18,NG
3/4/2020 5:52,3524,771,1748,23,3.21,OK
3/4/2020 5:52,3525,768,1750,22,3.21,OK
3/4/2020 5:52,3526,390,227,21,3.18,OK
3/4/2020 5:52,3527,501,137,19,3.19,NG
3/4/2020 5:52,3528,415,74,18,3.19,OK
3/4/2020 5:52,3529,487,126,17,3.2,OK
3/4/2020 5:53,3530,469,128,16,3.19,NG
3/4/2020 5:53,3531,429,0,15,3.19,NG
3/4/2020 5:53,3532,468,163,14,3.19,OK
3/4/2020 5:53,3533,393,187,13,3.18,NG
3/4/2020 5:53,3534,800,1745,12,3.21,NG
3/4/2020 5:53,3535,753,1716,11,3.21,NG
3/4/2020 5:53,3536,369,224,10,3.18,OK
3/4/2020 5:53,3537,479,179,9,3.19,OK
3/4/2020 5:53,3538,470,88,0,3.19,OK
3/4/2020 5:53,3539,473,113,2,3.19,NG
3/4/2020 5:54,3540,468,132,4,3.2,OK
3/4/2020 5:54,3541,448,82,32,3.19,OK
3/4/2020 5:54,3542,437,156,37,3.19,NG
3/4/2020 5:54,3543,382,207,42,3.18,OK
3/4/2020 5:54,3544,762,1747,46,3.22,OK
3/4/2020 5:54,3545,739,1725,54,3.22,OK
3/4/2020 5:54,3546,396,196,58,3.18,OK
3/4/2020 5:54,3547,488,190,59,3.19,OK
3/4/2020 5:54,3548,438,0,68,3.18,OK
3/4/2020 5:54,3549,487,121,69,3.19,NG
3/4/2020 5:55,3550,459,153,78,3.19,OK
3/4/2020 5:55,3551,451,57,84,3.19,OK
3/4/2020 5:55,3552,476,152,89,3.2,NG
3/4/2020 5:55,3553,376,168,93,3.18,NG
3/4/2020 5:55,3554,771,1730,97,3.22,NG
3/4/2020 5:55,3555,781,1715,103,3.21,OK
3/4/2020 5:55,3556,404,203,108,3.18,NG
3/4/2020 5:55,3557,472,178,113,3.19,NG
3/4/2020 5:55,3558,429,83,118,3.19,OK
3/4/2020 5:55,3559,457,131,124,3.18,NG
3/4/2020 5:56,3560,474,150,128,3.19,NG
3/4/2020 5:56,3561,459,74,130,3.19,OK
3/4/2020 5:56,3562,484,160,141,3.19,OK
3/4/2020 5:56,3563,389,193,146,3.18,OK
3/4/2020 5:56,3564,779,1735,152,3.22,OK
3/4/2020 5:56,3565,775,1727,157,3.21,NG
3/4/2020 5:56,3566,402,221,162,3.18,OK
3/4/2020 5:56,3567,494,163,166,3.19,OK
3/4/2020 5:56,3568,436,60,171,3.19,OK
3/4/2020 5:56,3569,518,135,176,3.19,OK
3/4/2020 5:57,3570,521,151,183,3.19,NG
3/4/2020 5:57,3571,481,68,188,3.19,OK
3/4/2020 5:57,3572,474,159,192,3.19,OK
3/4/2020 5:57,3573,392,186,193,3.18,NG
3/4/2020 5:57,3574,752,1717,201,3.21,NG
3/4/2020 5:57,3575,744,1743,205,3.21,NG
3/4/2020 5:57,3576,404,217,211,3.19,OK
3/4/2020 5:57,3577,489,156,219,3.2,NG
3/4/2020 5:57,3578,451,96,221,3.19,NG
3/4/2020 5:57,3579,494,105,225,3.2,OK
3/4/2020 5:58,3580,512,121,235,3.19,OK
3/4/2020 5:58,3581,432,59,244,3.19,OK
3/4/2020 5:58,3582,496,176,245,3.2,NG
3/4/2020 5:58,3583,390,205,252,3.19,NG
3/4/2020 5:58,3584,750,1715,258,3.22,OK
3/4/2020 5:58,3585,731,1719,263,3.22,NG
3/4/2020 5:58,3586,386,221,268,3.19,NG
3/4/2020 5:58,3587,487,161,273,3.19,NG
3/4/2020 5:58,3588,447,59,278,3.19,NG
3/4/2020 5:58,3589,465,126,279,3.2,NG
3/4/2020 5:59,3590,472,120,291,3.19,OK
3/4/2020 5:59,3591,446,83,296,3.19,NG
3/4/2020 5:59,3592,476,161,300,3.2,NG
3/4/2020 5:59,3593,401,209,315,3.19,OK
3/4/2020 5:59,3594,722,1717,320,3.22,NG
3/4/2020 5:59,3595,795,1717,325,3.22,NG
3/4/2020 5:59,3596,401,228,330,3.18,NG
3/4/2020 5:59,3597,473,174,335,3.19,NG
3/4/2020 5:59,3598,447,54,343,3.19,OK
3/4/2020 5:59,3599,478,104,344,3.19,OK
3/4/2020 6:00,3600,474,120,350,3.19,NG
3/4/2020 6:00,3601,445,66,358,3.19,NG
3/4/2020 6:00,3602,489,164,363,3.19,NG
3/4/2020 6:00,3603,373,230,372,3.18,OK
3/4/2020 6:00,3604,768,1731,378,3.22,NG
3/4/2020 6:00,3605,745,1734,383,3.22,NG
3/4/2020 6:00,3606,412,196,394,3.18,OK
3/4/2020 6:00,3607,490,164,398,3.19,OK
3/4/2020 6:00,3608,449,66,400,3.19,OK
3/4/2020 6:00,3609,456,136,407,3.19,OK
3/4/2020 6:01,3610,460,90,411,3.19,NG
3/4/2020 6:01,3611,473,0,416,3.19,OK
3/4/2020 6:01,3612,497,165,427,3.19,NG
3/4/2020 6:01,3613,378,196,432,3.18,NG
3/4/2020 6:01,3614,776,1730,437,3.22,NG
3/4/2020 6:01,3615,718,1741,442,3.22,NG
3/4/2020 6:01,3616,363,206,448,3.18,NG
3/4/2020 6:01,3617,471,190,453,3.19,OK
3/4/2020 6:01,3618,451,85,454,3.19,NG
3/4/2020 6:01,3619,473,114,467,3.19,OK
3/4/2020 6:02,3620,475,95,470,3.19,NG
3/4/2020 6:02,3621,440,76,471,3.19,OK
3/4/2020 6:02,3622,498,169,472,3.19,NG
3/4/2020 6:02,3623,377,211,481,3.19,NG
3/4/2020 6:02,3624,761,1740,482,3.22,OK
3/4/2020 6:02,3625,770,1749,481,3.21,NG
3/4/2020 6:02,3626,407,225,482,3.19,NG
3/4/2020 6:02,3627,480,175,703,3.19,NG
3/4/2020 6:02,3628,408,58,8703,3.19,NG
3/4/2020 6:02,3629,502,157,8700,3.19,NG
3/4/2020 6:03,3630,518,151,699,3.19,NG
3/4/2020 6:03,3631,439,57,7009,3.19,NG
3/4/2020 6:03,3632,486,168,700,3.19,OK
3/4/2020 6:03,3633,401,209,699,3.18,OK
3/4/2020 6:03,3634,754,1726,684,3.21,OK
3/4/2020 6:03,3635,751,1728,669,3.21,OK
3/4/2020 6:03,3636,408,211,666,3.19,NG
3/4/2020 6:03,3637,480,149,664,3.19,NG
3/4/2020 6:03,3638,448,0,662,3.19,OK
3/4/2020 6:03,3639,457,115,660,3.19,OK
3/4/2020 6:04,3640,488,118,659,3.19,NG
3/4/2020 6:04,3641,411,66,657,3.19,OK
3/4/2020 6:04,3642,486,199,656,3.19,NG
3/4/2020 6:04,3643,403,203,654,3.18,NG
3/4/2020 6:04,3644,737,1726,653,3.21,OK
3/4/2020 6:04,3645,766,1703,652,3.21,NG
3/4/2020 6:04,3646,407,209,650,3.18,NG
3/4/2020 6:04,3647,477,185,649,3.19,NG
3/4/2020 6:04,3648,424,59,648,3.19,OK
3/4/2020 6:04,3649,499,129,646,3.19,NG
3/4/2020 6:05,3650,477,143,645,3.19,OK
3/4/2020 6:05,3651,453,68,644,3.19,NG
3/4/2020 6:05,3652,493,205,642,3.19,OK
3/4/2020 6:05,3653,399,231,640,3.18,NG
3/4/2020 6:05,3654,778,1747,638,3.21,OK
3/4/2020 6:05,3655,754,1734,636,3.22,OK
3/4/2020 6:05,3656,402,204,635,3.18,OK
3/4/2020 6:05,3657,476,153,633,3.19,OK
3/4/2020 6:05,3658,432,57,632,3.19,NG
3/4/2020 6:05,3659,461,162,630,3.2,NG
3/4/2020 6:06,3660,473,139,629,3.19,NG
3/4/2020 6:06,3661,422,62,627,3.19,OK
3/4/2020 6:06,3662,499,173,626,3.19,NG
3/4/2020 6:06,3663,386,223,624,3.18,OK
3/4/2020 6:06,3664,775,1743,623,3.22,OK
3/4/2020 6:06,3665,773,1716,621,3.22,OK
3/4/2020 6:06,3666,399,192,620,3.19,NG
3/4/2020 6:06,3667,499,160,618,3.19,OK
3/4/2020 6:06,3668,487,0,617,3.19,OK
3/4/2020 6:06,3669,455,145,615,3.19,OK
3/4/2020 6:07,3670,484,133,614,3.18,OK
3/4/2020 6:07,3671,390,62,612,3.19,NG
3/4/2020 6:07,3672,443,163,610,3.19,NG
3/4/2020 6:07,3673,399,210,609,3.19,NG
3/4/2020 6:07,3674,753,1753,608,3.22,OK
3/4/2020 6:07,3675,777,1742,606,3.22,NG
3/4/2020 6:07,3676,408,213,604,3.18,OK
3/4/2020 6:07,3677,443,180,603,3.19,NG
3/4/2020 6:07,3678,452,77,601,3.19,NG
3/4/2020 6:07,3679,468,134,600,3.19,OK
3/4/2020 6:08,3680,488,112,598,3.19,NG
3/4/2020 6:08,3681,420,80,597,3.19,NG
3/4/2020 6:08,3682,471,167,595,3.2,NG
3/4/2020 6:08,3683,379,214,594,3.19,NG
3/4/2020 6:08,3684,751,1701,592,3.22,NG
3/4/2020 6:08,3685,769,1744,590,3.22,NG
3/4/2020 6:08,3686,395,203,589,3.19,NG
3/4/2020 6:08,3687,444,169,587,3.2,OK
3/4/2020 6:08,3688,451,93,586,3.18,OK
3/4/2020 6:08,3689,474,145,584,3.2,NG
3/4/2020 6:09,3690,451,111,582,3.19,NG
3/4/2020 6:09,3691,452,67,580,3.19,OK
3/4/2020 6:09,3692,480,151,578,3.2,OK
3/4/2020 6:09,3693,382,196,576,3.18,NG
3/4/2020 6:09,3694,745,1730,575,3.22,NG
3/4/2020 6:09,3695,758,1749,573,3.22,OK
3/4/2020 6:09,3696,406,214,572,3.19,OK
3/4/2020 6:09,3697,452,183,570,3.19,NG
3/4/2020 6:09,3698,450,87,568,3.19,NG
3/4/2020 6:09,3699,489,122,567,3.19,NG
3/4/2020 6:10,3700,459,124,566,3.2,NG
3/4/2020 6:10,3701,447,59,564,3.19,NG
3/4/2020 6:10,3702,489,159,562,3.19,NG
3/4/2020 6:10,3703,408,224,560,3.18,OK
3/4/2020 6:10,3704,768,1769,559,3.22,NG
3/4/2020 6:10,3705,751,1738,558,3.21,NG
3/4/2020 6:10,3706,384,212,556,3.18,NG
3/4/2020 6:10,3707,457,172,554,3.19,OK
3/4/2020 6:10,3708,423,72,552,3.19,NG
3/4/2020 6:10,3709,479,150,551,3.19,NG
3/4/2020 6:11,3710,480,143,550,3.19,NG
3/4/2020 6:11,3711,460,72,548,3.19,NG
3/4/2020 6:11,3712,523,152,546,3.19,OK
3/4/2020 6:11,3713,404,201,545,3.19,OK
3/4/2020 6:11,3714,748,1736,544,3.22,NG
3/4/2020 6:11,3715,747,1739,542,3.22,NG
3/4/2020 6:11,3716,400,216,540,3.18,OK
3/4/2020 6:11,3717,477,149,538,3.19,OK
3/4/2020 6:11,3718,435,66,537,3.19,NG
3/4/2020 6:11,3719,502,160,536,3.19,OK
3/4/2020 6:12,3720,509,146,534,3.19,OK
3/4/2020 6:12,3721,439,65,532,3.19,OK
3/4/2020 6:12,3722,484,158,530,3.2,NG
3/4/2020 6:12,3723,374,201,529,3.18,NG
3/4/2020 6:12,3724,753,1728,528,3.21,OK
3/4/2020 6:12,3725,757,1755,526,3.22,NG
3/4/2020 6:12,3726,388,220,524,3.18,NG
3/4/2020 6:12,3727,482,165,523,3.19,OK
3/4/2020 6:12,3728,420,106,521,3.19,OK
3/4/2020 6:12,3729,493,116,519,3.2,NG
3/4/2020 6:13,3730,459,140,518,3.19,OK
3/4/2020 6:13,3731,436,65,516,3.19,OK
3/4/2020 6:13,3732,499,172,514,3.19,OK
3/4/2020 6:13,3733,399,217,513,3.18,NG
3/4/2020 6:13,3734,738,1733,512,3.22,NG
3/4/2020 6:13,3735,729,1718,510,3.22,OK
3/4/2020 6:13,3736,339,204,508,3.19,OK
3/4/2020 6:13,3737,475,162,507,3.19,OK
3/4/2020 6:13,3738,452,65,506,3.19,OK
3/4/2020 6:13,3739,455,132,504,3.19,OK
3/4/2020 6:14,3740,483,133,502,3.19,OK
3/4/2020 6:14,3741,446,0,500,3.18,NG
3/4/2020 6:14,3742,476,169,499,3.19,OK
3/4/2020 6:14,3743,413,239,498,3.19,NG
3/4/2020 6:14,3744,768,1745,496,3.21,OK
3/4/2020 6:14,3745,739,1732,494,3.22,OK
3/4/2020 6:14,3746,361,231,493,3.19,NG
3/4/2020 6:14,3747,498,153,492,3.19,OK
3/4/2020 6:14,3748,463,81,490,3.19,NG
3/4/2020 6:14,3749,492,109,488,3.19,OK
3/4/2020 6:15,3750,477,138,486,3.2,OK
3/4/2020 6:15,3751,468,80,485,3.19,OK
3/4/2020 6:15,3752,481,166,483,3.2,NG
3/4/2020 6:15,3753,382,188,482,3.18,OK
3/4/2020 6:15,3754,761,1719,480,3.22,NG
3/4/2020 6:15,3755,755,1729,478,3.21,OK
3/4/2020 6:15,3756,395,220,477,3.18,NG
3/4/2020 6:15,3757,476,151,475,3.19,OK
3/4/2020 6:15,3758,432,73,474,3.19,NG
3/4/2020 6:15,3759,469,144,472,3.19,NG
3/4/2020 6:16,3760,493,159,470,3.19,OK
3/4/2020 6:16,3761,439,76,469,3.2,OK
3/4/2020 6:16,3762,503,185,468,3.19,NG
3/4/2020 6:16,3763,380,192,466,3.18,NG
3/4/2020 6:16,3764,749,1734,464,3.21,OK
3/4/2020 6:16,3765,780,1717,462,3.22,NG
3/4/2020 6:16,3766,416,169,460,3.18,NG
3/4/2020 6:16,3767,473,197,459,3.19,NG
3/4/2020 6:16,3768,419,61,458,3.18,NG
3/4/2020 6:16,3769,501,124,456,3.19,OK
3/4/2020 6:17,3770,479,137,454,3.19,NG
3/4/2020 6:17,3771,452,100,453,3.19,OK
3/4/2020 6:17,3772,468,177,452,3.2,NG
3/4/2020 6:17,3773,352,208,450,3.19,NG
3/4/2020 6:17,3774,738,1747,448,3.21,NG
3/4/2020 6:17,3775,786,1698,446,3.22,NG
3/4/2020 6:17,3776,385,224,445,3.18,OK
3/4/2020 6:17,3777,500,159,444,3.19,NG
3/4/2020 6:17,3778,420,93,442,3.19,NG
3/4/2020 6:17,3779,505,121,440,3.19,NG
3/4/2020 6:18,3780,458,131,439,3.19,NG
3/4/2020 6:18,3781,454,76,437,3.19,OK
3/4/2020 6:18,3782,483,143,436,3.19,OK
3/4/2020 6:18,3783,403,179,434,3.19,OK
3/4/2020 6:18,3784,775,1713,432,3.22,NG
3/4/2020 6:18,3785,751,1733,431,3.21,NG
3/4/2020 6:18,3786,405,209,429,3.19,OK
3/4/2020 6:18,3787,485,175,428,3.2,NG
3/4/2020 6:18,3788,439,80,426,3.19,OK
3/4/2020 6:18,3789,487,129,425,3.2,OK
3/4/2020 6:19,3790,476,128,423,3.19,NG
3/4/2020 6:19,3791,425,0,422,3.19,NG
3/4/2020 6:19,3792,465,171,420,3.19,OK
3/4/2020 6:19,3793,380,220,418,3.18,NG
3/4/2020 6:19,3794,758,1742,416,3.21,OK
3/4/2020 6:19,3795,759,1716,415,3.22,OK
3/4/2020 6:19,3796,389,226,414,3.19,NG
3/4/2020 6:19,3797,488,158,412,3.19,OK
3/4/2020 6:19,3798,438,94,410,3.19,NG
3/4/2020 6:19,3799,409,135,408,3.19,OK
3/4/2020 6:20,3800,511,159,407,3.19,NG
3/4/2020 6:20,3801,415,0,405,3.18,OK
3/4/2020 6:20,3802,465,205,404,3.19,OK
3/4/2020 6:20,3803,423,186,402,3.19,OK
3/4/2020 6:20,3804,736,1725,400,3.22,OK
3/4/2020 6:20,3805,754,1730,399,3.22,NG
3/4/2020 6:20,3806,388,224,398,3.18,NG
3/4/2020 6:20,3807,469,189,396,3.19,NG
3/4/2020 6:20,3808,451,75,394,3.19,NG
3/4/2020 6:20,3809,491,146,392,3.19,OK
3/4/2020 6:21,3810,469,129,391,3.19,NG
3/4/2020 6:21,3811,436,69,390,3.19,OK
3/4/2020 6:21,3812,478,172,388,3.19,OK
3/4/2020 6:21,3813,382,216,386,3.18,NG
3/4/2020 6:21,3814,766,1714,384,3.22,OK
3/4/2020 6:21,3815,751,1752,383,3.21,OK
3/4/2020 6:21,3816,388,203,382,3.18,NG
3/4/2020 6:21,3817,475,185,380,3.2,NG
3/4/2020 6:21,3818,434,77,378,3.19,OK
3/4/2020 6:21,3819,502,127,377,3.2,OK
3/4/2020 6:22,3820,494,133,375,3.19,OK
3/4/2020 6:22,3821,436,0,374,3.19,NG
3/4/2020 6:22,3822,499,168,372,3.2,NG
3/4/2020 6:22,3823,355,215,370,3.18,OK
3/4/2020 6:22,3824,764,1711,368,3.22,OK
3/4/2020 6:22,3825,774,1728,367,3.21,OK
3/4/2020 6:22,3826,378,184,366,3.19,OK
3/4/2020 6:22,3827,473,159,364,3.2,OK
3/4/2020 6:22,3828,426,58,362,3.19,OK
3/4/2020 6:22,3829,508,131,361,3.19,NG
3/4/2020 6:23,3830,486,133,360,3.19,OK
3/4/2020 6:23,3831,469,77,358,3.19,OK
3/4/2020 6:23,3832,429,161,356,3.19,NG
3/4/2020 6:23,3833,395,198,354,3.18,NG
3/4/2020 6:23,3834,754,1750,353,3.21,NG
3/4/2020 6:23,3835,759,1764,352,3.21,NG
3/4/2020 6:23,3836,352,194,350,3.19,OK
3/4/2020 6:23,3837,505,153,348,3.19,OK
3/4/2020 6:23,3838,442,81,346,3.19,OK
3/4/2020 6:23,3839,472,94,345,3.19,NG
3/4/2020 6:24,3840,485,107,344,3.19,OK
3/4/2020 6:24,3841,437,74,342,3.19,OK
3/4/2020 6:24,3842,481,167,340,3.19,NG
3/4/2020 6:24,3843,401,206,339,3.19,OK
3/4/2020 6:24,3844,756,1721,337,3.22,NG
3/4/2020 6:24,3845,747,1736,335,3.21,NG
3/4/2020 6:24,3846,377,211,3344,3.19,NG
3/4/2020 6:24,3847,476,188,332,3.19,OK
3/4/2020 6:24,3848,446,56,331,3.19,OK
3/4/2020 6:24,3849,491,135,329,3.19,NG
3/4/2020 6:25,3850,503,111,328,3.19,NG
3/4/2020 6:25,3851,429,62,326,3.19,NG
3/4/2020 6:25,3852,467,177,324,3.19,OK
3/4/2020 6:25,3853,375,180,323,3.18,OK
3/4/2020 6:25,3854,727,1739,321,3.22,NG
3/4/2020 6:25,3855,782,1775,319,3.22,NG
3/4/2020 6:25,3856,390,226,318,3.19,OK
3/4/2020 6:25,3857,496,136,316,3.2,OK
3/4/2020 6:25,3858,445,69,315,3.19,OK
3/4/2020 6:25,3859,519,134,313,3.19,OK
3/4/2020 6:26,3860,492,118,311,3.19,NG
3/4/2020 6:26,3861,429,0,310,3.19,OK
3/4/2020 6:26,3862,475,149,308,3.19,NG
3/4/2020 6:26,3863,406,214,306,3.19,NG
3/4/2020 6:26,3864,745,1719,305,3.22,OK
3/4/2020 6:26,3865,729,1742,304,3.21,NG
3/4/2020 6:26,3866,399,207,302,3.18,OK
3/4/2020 6:26,3867,454,160,300,3.19,NG
3/4/2020 6:26,3868,457,94,298,3.19,OK
3/4/2020 6:26,3869,459,105,297,3.19,OK
3/4/2020 6:27,3870,505,147,296,3.19,NG
3/4/2020 6:27,3871,452,74,294,3.19,OK
3/4/2020 6:27,3872,476,167,292,3.19,OK
3/4/2020 6:27,3873,370,206,290,3.18,NG
3/4/2020 6:27,3874,740,1741,289,3.21,OK
3/4/2020 6:27,3875,782,1744,288,3.22,NG
3/4/2020 6:27,3876,399,188,286,3.18,OK
3/4/2020 6:27,3877,497,187,2855,3.19,NG
3/4/2020 6:27,3878,457,93,282,3.19,NG
3/4/2020 6:27,3879,473,121,281,3.2,OK
3/4/2020 6:28,3880,495,135,279,3.2,NG
3/4/2020 6:28,3881,457,0,299,3.19,OK
3/4/2020 6:28,3882,449,178,276,3.2,NG
3/4/2020 6:28,3883,392,214,274,3.19,NG
3/4/2020 6:28,3884,764,1718,273,3.22,OK
3/4/2020 6:28,3885,738,1745,272,3.21,NG
3/4/2020 6:28,3886,378,206,270,3.19,NG
3/4/2020 6:28,3887,450,175,269,3.2,NG
3/4/2020 6:28,3888,428,63,267,3.19,NG
3/4/2020 6:28,3889,461,135,266,3.19,NG
3/4/2020 6:29,3890,460,116,264,3.2,NG
3/4/2020 6:29,3891,441,63,262,3.19,OK
3/4/2020 6:29,3892,477,172,261,3.19,OK
3/4/2020 6:29,3893,392,211,259,3.19,OK
3/4/2020 6:29,3894,713,1737,258,3.22,OK
3/4/2020 6:29,3895,744,1721,256,3.22,OK
3/4/2020 6:29,3896,403,219,254,3.18,NG
3/4/2020 6:29,3897,461,134,252,3.19,OK
3/4/2020 6:29,3898,449,91,251,3.2,OK
3/4/2020 6:29,3899,470,147,249,3.19,NG
3/4/2020 6:30,3900,502,123,248,3.2,NG
3/4/2020 6:30,3901,451,77,246,3.19,NG
3/4/2020 6:30,3902,474,180,245,3.19,OK
3/4/2020 6:30,3903,408,189,243,3.18,OK
3/4/2020 6:30,3904,774,1723,242,3.22,OK
3/4/2020 6:30,3905,777,1732,240,3.22,OK
3/4/2020 6:30,3906,401,220,238,3.18,NG
3/4/2020 6:30,3907,472,165,236,3.19,NG
3/4/2020 6:30,3908,474,77,235,3.19,NG
3/4/2020 6:30,3909,485,141,234,3.19,NG
3/4/2020 6:31,3910,463,139,232,3.19,NG
3/4/2020 6:31,3911,437,69,230,3.19,NG
3/4/2020 6:31,3912,487,182,229,3.19,OK
3/4/2020 6:31,3913,400,173,227,3.19,NG
3/4/2020 6:31,3914,739,1726,226,3.22,NG
3/4/2020 6:31,3915,749,1729,224,3.21,NG
3/4/2020 6:31,3916,379,200,222,3.19,NG
3/4/2020 6:31,3917,474,156,220,3.2,OK
3/4/2020 6:31,3918,449,60,219,3.19,OK
3/4/2020 6:31,3919,503,130,218,3.19,OK
3/4/2020 6:32,3920,451,155,216,3.19,OK
3/4/2020 6:32,3921,462,0,214,3.19,OK
3/4/2020 6:32,3922,445,163,213,3.19,NG
3/4/2020 6:32,3923,400,200,212,3.18,OK
3/4/2020 6:32,3924,736,1729,210,3.22,NG
3/4/2020 6:32,3925,792,1743,208,3.21,OK
3/4/2020 6:32,3926,403,202,206,3.19,NG
3/4/2020 6:32,3927,498,148,205,3.19,OK
3/4/2020 6:32,3928,458,0,204,3.19,NG
3/4/2020 6:32,3929,494,120,202,3.19,OK
3/4/2020 6:33,3930,493,116,200,3.19,NG
3/4/2020 6:33,3931,418,62,199,3.19,NG
3/4/2020 6:33,3932,464,187,197,3.19,OK
3/4/2020 6:33,3933,406,193,196,3.19,NG
3/4/2020 6:33,3934,781,1744,194,3.21,NG
3/4/2020 6:33,3935,802,1744,192,3.22,OK
3/4/2020 6:33,3936,388,225,190,3.18,OK
3/4/2020 6:33,3937,520,170,188,3.19,OK
3/4/2020 6:33,3938,429,0,186,3.19,NG
3/4/2020 6:33,3939,494,140,184,3.2,OK
3/4/2020 6:34,3940,477,114,183,3.19,NG
3/4/2020 6:34,3941,471,72,181,3.19,OK
3/4/2020 6:34,3942,476,176,180,3.19,OK
3/4/2020 6:34,3943,362,209,178,3.18,OK
3/4/2020 6:34,3944,776,1710,176,3.22,OK
3/4/2020 6:34,3945,727,1730,175,3.21,OK
3/4/2020 6:34,3946,383,243,174,3.18,OK
3/4/2020 6:34,3947,483,163,172,3.19,NG
3/4/2020 6:34,3948,421,64,170,3.19,NG
3/4/2020 6:34,3949,456,123,168,3.19,OK
3/4/2020 6:35,3950,461,113,166,3.19,OK
3/4/2020 6:35,3951,457,59,165,3.19,OK
3/4/2020 6:35,3952,516,169,164,3.19,NG
3/4/2020 6:35,3953,411,231,162,3.18,NG
3/4/2020 6:35,3954,775,1744,160,3.22,NG
3/4/2020 6:35,3955,745,1724,159,3.22,NG
3/4/2020 6:35,3956,382,218,158,3.18,OK
3/4/2020 6:35,3957,465,193,156,3.2,NG
3/4/2020 6:35,3958,417,0,154,3.19,NG
3/4/2020 6:35,3959,475,137,153,3.2,NG
3/4/2020 6:36,3960,492,155,151,3.19,NG
3/4/2020 6:36,3961,466,92,150,3.19,OK
3/4/2020 6:36,3962,491,170,148,3.19,OK
3/4/2020 6:36,3963,385,186,146,3.19,OK
3/4/2020 6:36,3964,748,1733,145,3.22,OK
3/4/2020 6:36,3965,722,1741,144,3.22,NG
3/4/2020 6:36,3966,357,194,142,3.19,OK
3/4/2020 6:36,3967,486,173,140,3.19,NG
3/4/2020 6:36,3968,447,94,138,3.19,OK
3/4/2020 6:36,3969,490,122,137,3.19,OK
3/4/2020 6:37,3970,479,121,135,3.19,NG
3/4/2020 6:37,3971,407,75,134,3.19,NG
3/4/2020 6:37,3972,438,170,132,3.19,OK
3/4/2020 6:37,3973,378,205,130,3.18,NG
3/4/2020 6:37,3974,748,1745,129,3.22,NG
3/4/2020 6:37,3975,783,1739,128,3.22,NG
3/4/2020 6:37,3976,383,184,126,3.19,OK
3/4/2020 6:37,3977,439,176,124,3.19,NG
3/4/2020 6:37,3978,461,80,122,3.19,OK
3/4/2020 6:37,3979,469,134,121,3.19,OK
3/4/2020 6:38,3980,484,133,120,3.19,NG
3/4/2020 6:38,3981,501,77,118,3.19,NG
3/4/2020 6:38,3982,490,152,116,3.19,OK
3/4/2020 6:38,3983,389,205,115,3.19,NG
3/4/2020 6:38,3984,760,1746,114,3.21,OK
3/4/2020 6:38,3985,762,1745,112,3.22,NG
3/4/2020 6:38,3986,395,194,110,3.18,OK
3/4/2020 6:38,3987,490,159,108,3.19,NG
3/4/2020 6:38,3988,446,59,107,3.19,NG
3/4/2020 6:38,3989,464,102,106,3.2,NG
3/4/2020 6:39,3990,481,155,104,3.19,OK
3/4/2020 6:39,3991,446,0,103,3.19,NG
3/4/2020 6:39,3992,455,157,101,3.19,OK
3/4/2020 6:39,3993,388,190,100,3.19,NG
3/4/2020 6:39,3994,747,1728,98,3.21,NG
3/4/2020 6:39,3995,769,1730,96,3.22,OK
3/4/2020 6:39,3996,369,206,95,3.18,NG
3/4/2020 6:39,3997,484,168,94,3.19,OK
3/4/2020 6:39,3998,425,85,92,3.19,OK
3/4/2020 6:39,3999,492,130,91,3.19,NG
3/4/2020 6:40,4000,496,156,89,3.19,NG
3/4/2020 6:40,4001,436,65,87,3.19,NG
3/4/2020 6:40,4002,446,179,86,3.19,OK
3/4/2020 6:40,4003,414,199,84,3.19,OK
3/4/2020 6:40,4004,752,1738,82,3.21,NG
3/4/2020 6:40,4005,747,1715,81,3.21,OK
3/4/2020 6:40,4006,398,209,80,3.18,NG
3/4/2020 6:40,4007,478,146,78,3.19,NG
3/4/2020 6:40,4008,433,54,76,3.19,NG
3/4/2020 6:40,4009,479,129,75,3.19,OK
3/4/2020 6:41,4010,446,129,73,3.2,NG
3/4/2020 6:41,4011,431,80,72,3.18,NG
3/4/2020 6:41,4012,469,154,70,3.2,OK
3/4/2020 6:41,4013,363,210,68,3.18,OK
3/4/2020 6:41,4014,731,1737,67,3.22,OK
3/4/2020 6:41,4015,778,1740,66,3.22,OK
3/4/2020 6:41,4016,405,222,64,3.18,NG
3/4/2020 6:41,4017,491,159,63,3.2,OK
3/4/2020 6:41,4018,448,67,61,3.19,OK
3/4/2020 6:41,4019,495,125,60,3.19,OK
3/4/2020 6:42,4020,493,147,58,3.2,OK
3/4/2020 6:42,4021,451,84,57,3.19,OK
3/4/2020 6:42,4022,495,163,55,3.19,OK
3/4/2020 6:42,4023,404,215,54,3.18,NG
3/4/2020 6:42,4024,742,1728,52,3.22,NG
3/4/2020 6:42,4025,773,1748,50,3.21,OK
3/4/2020 6:42,4026,370,216,49,3.18,NG
3/4/2020 6:42,4027,491,135,48,3.19,NG
3/4/2020 6:42,4028,448,74,46,3.19,OK
3/4/2020 6:42,4029,457,138,45,3.19,OK
3/4/2020 6:43,4030,494,167,44,3.19,OK
